HEADER_TIME_STAMP,MAGNITUDE,SAMPLE_COUNTS
2015-11-19 16:38:58.969,778,40
2015-11-19 16:39:46.581,757,40
2015-11-19 16:39:47.546,608,41
2015-11-19 16:39:48.551,580,41
2015-11-19 16:39:49.552,478,39
2015-11-19 16:39:50.589,583,39
2015-11-19 16:39:51.541,425,39
2015-11-19 16:39:52.550,429,40
2015-11-19 16:39:53.551,586,39
2015-11-19 16:39:54.544,605,40
2015-11-19 16:39:55.546,1945,41
2015-11-19 16:39:56.698,1151,37
2015-11-19 16:39:57.569,889,43
2015-11-19 16:39:58.558,707,39
2015-11-19 16:39:59.562,969,40
2015-11-19 16:40:00.571,774,39
2015-11-19 16:40:01.551,986,40
2015-11-19 16:40:02.538,1253,40
2015-11-19 16:40:03.560,788,39
2015-11-19 16:40:04.568,661,41
2015-11-19 16:40:05.566,196,40
2015-11-19 16:40:40.044,149,38
2015-11-19 16:40:41.027,390,38
2015-11-19 16:40:42.045,172,42
2015-11-19 16:40:43.064,302,40
2015-11-19 16:40:44.035,402,39
2015-11-19 16:40:45.045,125,42
2015-11-19 16:40:46.029,152,39
2015-11-19 16:40:47.034,68,41
2015-11-19 16:40:48.045,32,43
2015-11-19 16:40:49.039,175,41
2015-11-19 16:40:50.039,214,41
2015-11-19 16:40:51.045,97,41
2015-11-19 16:40:52.033,49,39
2015-11-19 16:40:53.032,199,37
2015-11-19 16:40:54.045,215,41
2015-11-19 16:40:55.051,93,42
2015-11-19 16:40:56.063,51,40
2015-11-19 16:40:57.032,91,36
2015-11-19 16:40:58.045,100,39
2015-11-19 16:40:59.036,733,39
2015-11-19 16:42:23.772,458,39
2015-11-19 16:42:24.761,339,43
2015-11-19 16:42:25.773,92,43
2015-11-19 16:42:26.771,187,41
2015-11-19 16:42:27.791,317,39
2015-11-19 16:42:28.781,238,39
2015-11-19 16:42:29.761,306,36
2015-11-19 16:42:30.781,174,40
2015-11-19 16:42:31.773,492,39
2015-11-19 16:42:32.809,362,41
2015-11-19 16:42:33.772,384,36
2015-11-19 16:42:34.766,887,39
2015-11-19 16:42:35.774,866,38
2015-11-19 16:42:36.775,865,39
2015-11-19 16:42:37.761,1289,36
2015-11-19 16:42:38.779,869,40
2015-11-19 16:42:39.773,1251,39
2015-11-19 16:42:40.772,1261,41
2015-11-19 16:42:41.786,1194,43
2015-11-19 16:42:42.779,600,39
2015-11-19 16:43:53.223,693,40
2015-11-19 16:43:54.214,634,41
2015-11-19 16:43:55.214,485,40
2015-11-19 16:43:56.213,457,39
2015-11-19 16:43:57.227,447,42
2015-11-19 16:43:58.222,393,39
2015-11-19 16:43:59.227,448,41
2015-11-19 16:44:00.244,395,41
2015-11-19 16:44:01.215,395,39
2015-11-19 16:44:02.216,450,39
2015-11-19 16:44:03.205,528,39
2015-11-19 16:44:04.227,483,41
2015-11-19 16:44:05.221,387,38
2015-11-19 16:44:06.236,595,42
2015-11-19 16:44:07.221,420,40
2015-11-19 16:44:08.219,454,37
2015-11-19 16:44:09.223,398,40
2015-11-19 16:44:10.222,407,39
2015-11-19 16:44:11.215,604,38
2015-11-19 16:44:12.216,359,41
2015-11-19 16:44:42.044,483,40
2015-11-19 16:44:43.070,505,42
2015-11-19 16:44:44.056,435,37
2015-11-19 16:44:45.093,592,39
2015-11-19 16:44:46.063,466,40
2015-11-19 16:44:47.052,469,39
2015-11-19 16:44:48.064,539,41
2015-11-19 16:44:49.076,441,42
2015-11-19 16:44:50.064,515,38
2015-11-19 16:44:51.046,443,38
2015-11-19 16:44:52.076,528,40
2015-11-19 16:44:53.092,433,40
2015-11-19 16:44:54.048,591,37
2015-11-19 16:44:55.069,530,43
2015-11-19 16:44:56.087,498,38
2015-11-19 16:44:57.070,320,39
2015-11-19 16:44:58.070,503,37
2015-11-19 16:44:59.066,366,40
2015-11-19 16:45:00.055,190,39
2015-11-19 16:45:01.062,285,39
2015-11-19 16:45:39.911,543,41
2015-11-19 16:45:40.898,316,39
2015-11-19 16:45:41.912,299,41
2015-11-19 16:45:42.912,328,40
2015-11-19 16:45:43.897,453,37
2015-11-19 16:45:44.889,423,40
2015-11-19 16:45:45.890,165,41
2015-11-19 16:45:46.903,302,41
2015-11-19 16:45:47.893,320,38
2015-11-19 16:45:48.979,375,41
2015-11-19 16:45:49.914,659,40
2015-11-19 16:45:50.921,729,38
2015-11-19 16:45:51.902,609,39
2015-11-19 16:45:52.892,776,40
2015-11-19 16:45:53.906,502,42
2015-11-19 16:45:54.900,449,39
2015-11-19 16:45:55.907,502,39
2015-11-19 16:45:56.900,583,40
2015-11-19 16:45:57.906,403,41
2015-11-19 16:45:58.890,389,39
2015-11-19 16:46:52.980,346,42
2015-11-19 16:46:53.972,295,41
2015-11-19 16:46:54.984,329,38
2015-11-19 16:46:55.982,432,37
2015-11-19 16:46:56.975,454,37
2015-11-19 16:46:57.967,555,36
2015-11-19 16:46:58.979,428,39
2015-11-19 16:46:59.986,359,38
2015-11-19 16:47:00.997,350,39
2015-11-19 16:47:01.977,311,37
2015-11-19 16:47:02.983,395,37
2015-11-19 16:47:03.974,348,39
2015-11-19 16:47:04.985,387,41
2015-11-19 16:47:06.023,394,39
2015-11-19 16:47:07.021,449,41
2015-11-19 16:47:07.994,534,39
2015-11-19 16:47:08.976,533,41
2015-11-19 16:47:09.971,527,40
2015-11-19 16:47:10.975,389,40
2015-11-19 16:47:11.996,433,40
2015-11-19 16:47:39.671,517,41
2015-11-19 16:47:40.664,729,40
2015-11-19 16:47:41.664,621,41
2015-11-19 16:47:42.664,565,40
2015-11-19 16:47:43.649,523,39
2015-11-19 16:47:44.670,433,42
2015-11-19 16:47:45.686,431,40
2015-11-19 16:47:46.666,527,39
2015-11-19 16:47:47.669,477,40
2015-11-19 16:47:48.721,445,39
2015-11-19 16:47:49.660,428,39
2015-11-19 16:47:50.653,457,39
2015-11-19 16:47:51.691,470,45
2015-11-19 16:47:52.666,502,42
2015-11-19 16:47:53.667,529,42
2015-11-19 16:47:54.657,511,38
2015-11-19 16:47:55.654,510,39
2015-11-19 16:47:56.659,711,40
2015-11-19 16:47:57.663,455,41
2015-11-19 16:47:58.664,413,40
2015-11-19 16:48:40.085,517,39
2015-11-19 16:48:41.142,498,39
2015-11-19 16:48:42.044,695,40
2015-11-19 16:48:43.045,475,39
2015-11-19 16:48:44.045,527,41
2015-11-19 16:48:45.028,482,38
2015-11-19 16:48:46.041,569,37
2015-11-19 16:48:47.032,639,38
2015-11-19 16:48:48.036,495,39
2015-11-19 16:48:49.035,474,39
2015-11-19 16:48:50.046,606,40
2015-11-19 16:48:51.024,403,40
2015-11-19 16:48:52.036,588,37
2015-11-19 16:48:53.045,463,39
2015-11-19 16:48:54.032,1348,39
2015-11-19 16:48:55.038,534,40
2015-11-19 16:48:56.038,454,40
2015-11-19 16:48:57.035,392,38
2015-11-19 16:48:58.028,464,39
2015-11-19 16:48:59.026,395,40
2015-11-19 16:49:48.371,268,37
2015-11-19 16:49:49.285,372,38
2015-11-19 16:49:50.276,406,40
2015-11-19 16:49:51.296,457,41
2015-11-19 16:49:52.294,1084,37
2015-11-19 16:49:53.274,728,38
2015-11-19 16:49:54.294,351,43
2015-11-19 16:49:55.275,390,38
2015-11-19 16:49:56.293,401,39
2015-11-19 16:49:57.293,415,41
2015-11-19 16:49:58.287,456,42
2015-11-19 16:49:59.292,906,42
2015-11-19 16:50:00.322,451,40
2015-11-19 16:50:01.291,593,40
2015-11-19 16:50:02.281,538,41
2015-11-19 16:50:03.289,551,40
2015-11-19 16:50:04.293,425,39
2015-11-19 16:50:05.292,484,40
2015-11-19 16:50:06.282,495,41
2015-11-19 16:50:07.296,324,40
2015-11-19 16:50:52.566,318,39
2015-11-19 16:50:53.557,377,41
2015-11-19 16:50:54.548,135,40
2015-11-19 16:50:55.562,483,39
2015-11-19 16:50:56.554,597,39
2015-11-19 16:50:57.564,340,41
2015-11-19 16:50:58.560,183,38
2015-11-19 16:50:59.552,147,41
2015-11-19 16:51:00.566,205,40
2015-11-19 16:51:01.554,450,39
2015-11-19 16:51:02.549,730,39
2015-11-19 16:51:03.557,412,40
2015-11-19 16:51:04.552,596,38
2015-11-19 16:51:05.571,735,40
2015-11-19 16:51:06.563,803,37
2015-11-19 16:51:07.550,604,37
2015-11-19 16:51:08.558,443,38
2015-11-19 16:51:09.588,449,39
2015-11-19 16:51:10.557,1944,38
2015-11-19 16:51:11.563,1687,41
2015-11-19 16:51:40.275,2007,40
2015-11-19 16:51:41.284,1262,41
2015-11-19 16:51:42.276,1420,40
2015-11-19 16:51:43.281,1535,41
2015-11-19 16:51:44.289,1246,43
2015-11-19 16:51:45.284,1388,42
2015-11-19 16:51:46.269,1936,40
2015-11-19 16:51:47.290,1744,41
2015-11-19 16:51:48.284,1401,40
2015-11-19 16:51:49.282,1685,40
2015-11-19 16:51:50.272,1674,39
2015-11-19 16:51:51.267,1527,40
2015-11-19 16:51:52.300,1586,43
2015-11-19 16:51:53.280,1535,41
2015-11-19 16:51:54.282,1490,42
2015-11-19 16:51:55.284,1356,39
2015-11-19 16:51:56.266,827,37
2015-11-19 16:51:57.287,1082,40
2015-11-19 16:51:58.277,1199,40
2015-11-19 16:51:59.278,1642,38
2015-11-19 16:52:39.666,981,41
2015-11-19 16:52:40.670,1129,39
2015-11-19 16:52:41.654,1557,38
2015-11-19 16:52:42.664,1406,41
2015-11-19 16:52:43.650,1742,38
2015-11-19 16:52:44.699,1156,41
2015-11-19 16:52:45.657,1087,38
2015-11-19 16:52:46.655,1327,38
2015-11-19 16:52:47.666,1041,39
2015-11-19 16:52:48.678,1934,39
2015-11-19 16:52:49.678,540,39
2015-11-19 16:52:50.773,394,40
2015-11-19 16:52:51.656,733,40
2015-11-19 16:52:52.646,1147,39
2015-11-19 16:52:53.688,498,42
2015-11-19 16:52:54.665,641,40
2015-11-19 16:52:55.690,789,39
2015-11-19 16:52:56.657,322,37
2015-11-19 16:52:57.661,515,42
2015-11-19 16:52:58.654,651,39
2015-11-19 16:53:39.741,475,39
2015-11-19 16:53:40.732,45,42
2015-11-19 16:53:41.735,22,41
2015-11-19 16:53:42.734,54,40
2015-11-19 16:53:43.735,128,41
2015-11-19 16:53:44.741,164,43
2015-11-19 16:53:45.730,384,41
2015-11-19 16:53:46.825,124,37
2015-11-19 16:53:47.731,170,38
2015-11-19 16:53:48.721,311,38
2015-11-19 16:53:49.742,118,43
2015-11-19 16:53:50.737,77,41
2015-11-19 16:53:51.725,122,42
2015-11-19 16:53:52.725,127,41
2015-11-19 16:53:53.726,241,38
2015-11-19 16:53:54.746,410,41
2015-11-19 16:53:55.733,385,39
2015-11-19 16:53:56.743,378,38
2015-11-19 16:53:57.732,474,42
2015-11-19 16:53:58.725,167,37
2015-11-19 16:54:50.933,83,38
2015-11-19 16:54:51.933,90,39
2015-11-19 16:54:52.925,38,41
2015-11-19 16:54:53.973,384,43
2015-11-19 16:54:55.083,219,39
2015-11-19 16:54:55.940,206,40
2015-11-19 16:54:56.956,206,39
2015-11-19 16:54:57.926,191,38
2015-11-19 16:54:58.933,316,38
2015-11-19 16:54:59.947,236,38
2015-11-19 16:55:00.947,178,41
2015-11-19 16:55:01.949,169,38
2015-11-19 16:55:02.930,138,43
2015-11-19 16:55:03.924,130,42
2015-11-19 16:55:04.948,367,41
2015-11-19 16:55:05.949,325,40
2015-11-19 16:55:07.167,563,40
2015-11-19 16:55:07.947,557,38
2015-11-19 16:55:08.941,171,39
2015-11-19 16:55:09.936,212,41
2015-11-19 16:55:40.137,155,39
2015-11-19 16:55:41.180,458,43
2015-11-19 16:55:42.164,280,40
2015-11-19 16:55:43.147,1255,40
2015-11-19 16:55:44.142,436,38
2015-11-19 16:55:45.159,125,38
2015-11-19 16:55:46.162,103,39
2015-11-19 16:55:47.133,167,38
2015-11-19 16:55:48.135,352,38
2015-11-19 16:55:49.121,461,40
2015-11-19 16:55:50.137,197,40
2015-11-19 16:55:51.150,823,39
2015-11-19 16:55:52.132,951,37
2015-11-19 16:55:53.120,1448,39
2015-11-19 16:55:54.149,1582,42
2015-11-19 16:55:55.144,1470,39
2015-11-19 16:55:56.133,1244,39
2015-11-19 16:55:57.134,1445,36
2015-11-19 16:55:58.138,1397,41
2015-11-19 16:55:59.132,999,37
2015-11-19 16:56:40.609,11,39
2015-11-19 16:56:41.611,8,38
2015-11-19 16:56:42.635,16,38
2015-11-19 16:56:43.625,13,37
2015-11-19 16:56:44.632,11,39
2015-11-19 16:56:45.638,11,37
2015-11-19 16:56:46.618,11,37
2015-11-19 16:56:47.618,13,39
2015-11-19 16:56:48.621,13,39
2015-11-19 16:56:49.636,12,42
2015-11-19 16:56:50.626,14,43
2015-11-19 16:56:51.633,13,40
2015-11-19 16:56:52.652,13,38
2015-11-19 16:56:53.632,9,39
2015-11-19 16:56:54.625,11,37
2015-11-19 16:56:55.631,11,40
2015-11-19 16:56:56.618,15,38
2015-11-19 16:56:57.619,10,37
2015-11-19 16:56:58.624,13,38
2015-11-19 16:56:59.617,12,39
2015-11-19 16:57:41.275,209,38
2015-11-19 16:57:42.304,335,40
2015-11-19 16:57:43.304,238,38
2015-11-19 16:57:44.316,173,39
2015-11-19 16:57:45.299,14,40
2015-11-19 16:57:46.313,9,39
2015-11-19 16:57:47.282,10,37
2015-11-19 16:57:48.283,26,37
2015-11-19 16:57:49.291,7,39
2015-11-19 16:57:50.283,7,38
2015-11-19 16:57:51.360,9,38
2015-11-19 16:57:52.288,16,39
2015-11-19 16:57:53.293,32,38
2015-11-19 16:57:54.292,10,36
2015-11-19 16:57:55.283,16,40
2015-11-19 16:57:56.281,27,41
2015-11-19 16:57:57.279,36,39
2015-11-19 16:57:58.279,10,40
2015-11-19 16:57:59.292,15,37
2015-11-19 16:58:00.350,20,40
2015-11-19 16:58:51.605,13,37
2015-11-19 16:58:52.602,24,41
2015-11-19 16:58:53.591,27,42
2015-11-19 16:58:54.596,17,41
2015-11-19 16:58:55.593,46,39
2015-11-19 16:58:56.602,33,39
2015-11-19 16:58:57.615,8,42
2015-11-19 16:58:58.613,11,39
2015-11-19 16:58:59.612,13,40
2015-11-19 16:59:02.111,10,108
2015-11-19 16:59:02.142,0,0
2015-11-19 16:59:02.590,0,0
2015-11-19 16:59:03.613,42,8
2015-11-19 16:59:04.612,15,36
2015-11-19 16:59:05.611,10,38
2015-11-19 16:59:06.613,9,40
2015-11-19 16:59:07.589,15,39
2015-11-19 16:59:08.597,13,36
2015-11-19 16:59:09.628,10,43
2015-11-19 16:59:10.616,15,37
2015-11-19 16:59:42.121,8,39
2015-11-19 16:59:43.145,7,41
2015-11-19 16:59:44.125,8,39
2015-11-19 16:59:45.126,9,37
2015-11-19 16:59:46.285,14,41
2015-11-19 16:59:47.135,26,39
2015-11-19 16:59:48.153,12,38
2015-11-19 16:59:49.152,7,39
2015-11-19 16:59:50.148,7,38
2015-11-19 16:59:51.155,17,40
2015-11-19 16:59:52.136,10,38
2015-11-19 16:59:53.143,10,41
2015-11-19 16:59:54.141,9,40
2015-11-19 16:59:55.134,7,38
2015-11-19 16:59:56.133,6,36
2015-11-19 16:59:57.131,6,39
2015-11-19 16:59:58.152,24,36
2015-11-19 16:59:59.127,28,35
