HEADER_TIME_STAMP,MAGNITUDE,SAMPLE_COUNTS
2015-10-16 11:34:30.287,178,33
2015-10-16 11:34:31.293,52,32
2015-10-16 11:34:32.282,27,32
2015-10-16 11:35:36.468,13,34
2015-10-16 11:35:37.462,13,32
2015-10-16 11:35:38.474,46,34
2015-10-16 11:35:39.466,155,32
2015-10-16 11:35:40.495,300,34
2015-10-16 11:35:41.470,410,34
2015-10-16 11:35:42.464,1038,32
2015-10-16 11:35:43.490,1527,33
2015-10-16 11:35:44.485,1280,32
2015-10-16 11:35:45.475,1792,33
2015-10-16 11:35:46.474,1337,33
2015-10-16 11:35:47.472,257,31
2015-10-16 11:35:48.464,476,31
2015-10-16 11:35:49.466,474,33
2015-10-16 11:35:50.472,807,34
2015-10-16 11:35:51.469,174,32
2015-10-16 11:35:52.483,127,33
2015-10-16 11:35:53.473,93,33
2015-10-16 11:35:54.475,104,33
2015-10-16 11:35:55.473,160,33
2015-10-16 11:36:50.251,18,34
2015-10-16 11:36:51.245,17,32
2015-10-16 11:36:52.253,15,34
2015-10-16 11:36:53.246,22,32
2015-10-16 11:36:54.246,13,34
2015-10-16 11:36:55.251,18,33
2015-10-16 11:36:56.248,12,31
2015-10-16 11:36:57.253,14,34
2015-10-16 11:36:58.249,14,33
2015-10-16 11:36:59.252,21,32
2015-10-16 11:37:00.290,21,33
2015-10-16 11:37:01.253,20,33
2015-10-16 11:37:02.254,18,33
2015-10-16 11:37:03.250,15,32
2015-10-16 11:37:04.255,17,34
2015-10-16 11:37:05.254,15,33
2015-10-16 11:37:06.253,17,31
2015-10-16 11:37:07.259,14,34
2015-10-16 11:37:08.258,18,34
2015-10-16 11:37:09.258,23,31
2015-10-16 11:37:51.800,93,34
2015-10-16 11:37:52.638,98,37
2015-10-16 11:37:53.660,210,20
2015-10-16 11:37:54.664,77,32
2015-10-16 11:37:55.644,18,34
2015-10-16 11:37:56.695,26,32
2015-10-16 11:37:57.647,26,32
2015-10-16 11:37:58.652,20,34
2015-10-16 11:37:59.660,19,33
2015-10-16 11:38:00.635,20,32
2015-10-16 11:38:01.662,20,34
2015-10-16 11:38:02.655,26,32
2015-10-16 11:38:03.661,24,34
2015-10-16 11:38:04.641,29,32
2015-10-16 11:38:05.641,27,34
2015-10-16 11:38:06.806,27,33
2015-10-16 11:38:07.641,26,33
2015-10-16 11:38:08.670,28,34
2015-10-16 11:38:09.664,17,33
2015-10-16 11:38:10.636,20,32
2015-10-16 11:38:48.229,138,34
2015-10-16 11:38:49.160,137,32
2015-10-16 11:38:50.183,40,33
2015-10-16 11:38:51.369,28,34
2015-10-16 11:38:52.177,17,32
2015-10-16 11:38:53.157,34,32
2015-10-16 11:38:54.163,15,34
2015-10-16 11:38:55.203,35,32
2015-10-16 11:38:56.159,39,32
2015-10-16 11:38:57.165,24,34
2015-10-16 11:38:58.228,36,33
2015-10-16 11:38:59.164,32,33
2015-10-16 11:39:00.198,24,32
2015-10-16 11:39:01.161,33,34
2015-10-16 11:39:02.164,27,33
2015-10-16 11:39:03.158,23,33
2015-10-16 11:39:04.165,25,34
2015-10-16 11:39:05.158,18,32
2015-10-16 11:39:06.161,15,33
2015-10-16 11:39:07.161,14,34
2015-10-16 11:39:22.241,165,33
2015-10-16 11:39:23.244,606,34
2015-10-16 11:39:24.244,322,32
2015-10-16 11:39:25.264,253,34
2015-10-16 11:39:26.272,340,31
2015-10-16 11:39:27.256,305,34
2015-10-16 11:39:28.242,146,32
2015-10-16 11:39:29.250,491,34
2015-10-16 11:39:30.261,294,32
2015-10-16 11:39:31.244,387,34
2015-10-16 11:39:32.245,358,34
2015-10-16 11:39:33.245,460,33
2015-10-16 11:39:34.260,494,33
2015-10-16 11:39:35.246,521,31
2015-10-16 11:39:36.301,670,32
2015-10-16 11:39:37.260,778,33
2015-10-16 11:39:38.244,681,31
2015-10-16 11:39:39.242,678,33
2015-10-16 11:39:40.246,572,33
2015-10-16 11:39:41.246,504,33
2015-10-16 11:40:12.109,238,33
2015-10-16 11:40:13.111,328,33
2015-10-16 11:40:14.126,337,33
2015-10-16 11:40:15.109,277,32
2015-10-16 11:40:16.116,303,34
2015-10-16 11:40:17.110,344,31
2015-10-16 11:40:18.121,296,34
2015-10-16 11:40:19.123,312,33
2015-10-16 11:40:20.122,383,32
2015-10-16 11:40:21.130,332,31
2015-10-16 11:40:22.111,313,33
2015-10-16 11:40:23.135,283,35
2015-10-16 11:40:24.129,313,32
2015-10-16 11:40:25.135,292,32
2015-10-16 11:40:26.128,301,33
2015-10-16 11:40:27.135,295,34
2015-10-16 11:40:28.128,326,33
2015-10-16 11:40:30.177,126,81
2015-10-16 11:40:30.200,0,0
2015-10-16 11:40:31.130,219,2
2015-10-16 11:41:10.620,58,47
2015-10-16 11:41:11.386,620,6
2015-10-16 11:41:12.386,415,33
2015-10-16 11:41:13.390,327,34
2015-10-16 11:41:14.446,354,33
2015-10-16 11:41:15.489,478,33
2015-10-16 11:41:16.450,395,31
2015-10-16 11:41:17.517,385,34
2015-10-16 11:41:18.417,303,32
2015-10-16 11:41:19.420,258,34
2015-10-16 11:41:20.402,339,32
2015-10-16 11:41:21.434,317,34
2015-10-16 11:41:22.519,274,33
2015-10-16 11:41:23.396,253,32
2015-10-16 11:41:24.416,298,34
2015-10-16 11:41:25.809,328,33
2015-10-16 11:41:26.416,276,31
2015-10-16 11:41:27.406,298,33
2015-10-16 11:41:28.484,315,32
2015-10-16 11:41:29.399,241,32
2015-10-16 11:42:13.178,719,33
2015-10-16 11:42:14.160,999,34
2015-10-16 11:42:15.174,1881,33
2015-10-16 11:42:16.174,2019,33
2015-10-16 11:42:17.166,1839,34
2015-10-16 11:42:18.165,1150,32
2015-10-16 11:42:19.184,1216,34
2015-10-16 11:42:20.185,428,32
2015-10-16 11:42:21.162,156,32
2015-10-16 11:42:22.166,24,33
2015-10-16 11:42:23.188,17,32
2015-10-16 11:42:24.186,14,33
2015-10-16 11:42:25.184,17,33
2015-10-16 11:42:26.184,24,33
2015-10-16 11:42:27.185,218,33
2015-10-16 11:42:28.177,469,32
2015-10-16 11:42:29.195,239,37
2015-10-16 11:42:30.178,55,27
2015-10-16 11:42:31.161,20,31
2015-10-16 11:42:32.204,28,32
2015-10-16 11:43:13.086,288,32
2015-10-16 11:43:14.085,336,33
2015-10-16 11:43:15.195,266,34
2015-10-16 11:43:16.092,329,33
2015-10-16 11:43:17.090,178,32
2015-10-16 11:43:18.085,411,33
2015-10-16 11:43:19.093,182,34
2015-10-16 11:43:20.091,408,32
2015-10-16 11:43:21.207,344,34
2015-10-16 11:43:22.090,409,33
2015-10-16 11:43:23.113,321,34
2015-10-16 11:43:24.084,340,32
2015-10-16 11:43:25.084,321,33
2015-10-16 11:43:26.090,357,34
2015-10-16 11:43:27.085,352,32
2015-10-16 11:43:28.114,307,32
2015-10-16 11:43:29.103,302,34
2015-10-16 11:43:30.104,235,34
2015-10-16 11:43:31.114,322,33
2015-10-16 11:43:32.113,248,31
2015-10-16 11:44:24.982,765,33
2015-10-16 11:44:25.972,456,34
2015-10-16 11:44:26.960,688,31
2015-10-16 11:44:27.960,644,33
2015-10-16 11:44:28.981,503,33
2015-10-16 11:44:29.967,631,34
2015-10-16 11:44:30.967,521,34
2015-10-16 11:44:31.966,609,32
2015-10-16 11:44:32.962,891,32
2015-10-16 11:44:33.984,486,32
2015-10-16 11:44:34.962,690,33
2015-10-16 11:44:35.989,688,33
2015-10-16 11:44:36.984,430,34
2015-10-16 11:44:37.977,524,36
2015-10-16 11:44:38.982,798,31
2015-10-16 11:44:39.975,449,34
2015-10-16 11:44:40.974,641,32
2015-10-16 11:44:41.968,561,33
2015-10-16 11:44:42.975,434,32
2015-10-16 11:44:43.984,658,32
2015-10-16 11:45:34.975,753,33
2015-10-16 11:45:35.983,560,33
2015-10-16 11:45:36.983,503,33
2015-10-16 11:45:37.976,485,32
2015-10-16 11:45:38.983,496,32
2015-10-16 11:45:39.980,714,32
2015-10-16 11:45:40.986,453,34
2015-10-16 11:45:41.989,547,32
2015-10-16 11:45:42.987,692,32
2015-10-16 11:45:43.984,421,34
2015-10-16 11:45:44.997,927,33
2015-10-16 11:45:45.978,626,31
2015-10-16 11:45:46.987,490,34
2015-10-16 11:45:47.977,968,30
2015-10-16 11:45:48.981,430,34
2015-10-16 11:45:49.995,521,34
2015-10-16 11:45:50.979,655,31
2015-10-16 11:45:51.983,465,32
2015-10-16 11:45:52.996,560,33
2015-10-16 11:45:53.985,632,34
2015-10-16 11:46:35.248,1701,34
2015-10-16 11:46:36.251,1661,32
2015-10-16 11:46:37.265,1965,35
2015-10-16 11:46:38.243,1678,30
2015-10-16 11:46:39.241,2273,32
2015-10-16 11:46:40.246,1647,34
2015-10-16 11:46:41.241,1607,33
2015-10-16 11:46:42.258,2282,33
2015-10-16 11:46:43.246,1147,31
2015-10-16 11:46:44.263,1515,30
2015-10-16 11:46:45.247,2145,32
2015-10-16 11:46:46.245,2023,32
2015-10-16 11:46:47.264,1896,34
2015-10-16 11:46:48.260,2262,32
2015-10-16 11:46:49.269,1892,33
2015-10-16 11:46:50.267,2241,31
2015-10-16 11:46:51.249,1933,33
2015-10-16 11:46:52.263,1964,29
2015-10-16 11:46:53.318,1634,33
2015-10-16 11:46:54.248,1584,31
2015-10-16 11:47:19.990,1896,33
2015-10-16 11:47:20.981,2073,32
2015-10-16 11:47:21.995,1692,33
2015-10-16 11:47:23.009,1337,30
2015-10-16 11:47:23.997,1862,32
2015-10-16 11:47:24.998,1914,33
2015-10-16 11:47:25.999,1694,32
2015-10-16 11:47:26.983,2171,31
2015-10-16 11:47:27.984,1581,29
2015-10-16 11:47:28.991,2008,35
2015-10-16 11:47:29.989,2128,33
2015-10-16 11:47:30.982,1745,32
2015-10-16 11:47:31.990,1475,33
2015-10-16 11:47:33.004,1449,30
2015-10-16 11:47:33.992,1770,33
2015-10-16 11:47:34.983,2084,32
2015-10-16 11:47:36.001,2092,33
2015-10-16 11:47:36.995,2715,32
2015-10-16 11:47:37.984,2224,31
2015-10-16 11:47:38.991,1605,27
2015-10-16 11:48:09.981,1120,34
2015-10-16 11:48:10.980,1820,33
2015-10-16 11:48:11.974,2352,32
2015-10-16 11:48:12.978,1887,34
2015-10-16 11:48:13.988,2401,32
2015-10-16 11:48:14.991,2232,32
2015-10-16 11:48:15.976,1189,30
2015-10-16 11:48:16.977,1866,33
2015-10-16 11:48:17.978,917,32
2015-10-16 11:48:19.002,1225,27
2015-10-16 11:48:19.982,964,32
2015-10-16 11:48:20.983,1564,32
2015-10-16 11:48:21.979,1498,32
2015-10-16 11:48:22.983,1581,28
2015-10-16 11:48:23.978,2176,30
2015-10-16 11:48:24.985,2197,33
2015-10-16 11:48:25.978,2208,30
2015-10-16 11:48:26.984,1182,30
2015-10-16 11:48:27.990,1375,30
2015-10-16 11:48:28.988,1609,33
2015-10-16 11:49:53.440,947,32
2015-10-16 11:49:54.442,1837,33
2015-10-16 11:49:55.473,1828,34
2015-10-16 11:49:56.451,2317,32
2015-10-16 11:49:57.460,1816,34
2015-10-16 11:49:58.443,1600,31
2015-10-16 11:49:59.445,1365,33
2015-10-16 11:50:00.452,1878,34
2015-10-16 11:50:01.473,2201,33
2015-10-16 11:50:02.444,1828,33
2015-10-16 11:50:03.447,1892,33
2015-10-16 11:50:04.454,1793,32
2015-10-16 11:50:05.448,1779,32
2015-10-16 11:50:06.459,1435,32
2015-10-16 11:50:07.446,1629,33
2015-10-16 11:50:08.445,1866,30
2015-10-16 11:50:09.465,1789,33
2015-10-16 11:50:10.462,1736,33
2015-10-16 11:50:11.454,1595,30
2015-10-16 11:50:12.457,1937,33
2015-10-16 11:50:40.000,1787,33
2015-10-16 11:50:40.964,2437,33
2015-10-16 11:50:42.018,2434,31
2015-10-16 11:50:42.963,2368,32
2015-10-16 11:50:43.984,2474,33
2015-10-16 11:50:44.966,2783,33
2015-10-16 11:50:45.967,3681,32
2015-10-16 11:50:46.968,3175,32
2015-10-16 11:50:47.968,3551,32
2015-10-16 11:50:48.974,2986,32
2015-10-16 11:50:49.974,2797,33
2015-10-16 11:50:50.980,4033,32
2015-10-16 11:50:51.966,3177,31
2015-10-16 11:50:52.967,3756,33
2015-10-16 11:50:53.974,3493,34
2015-10-16 11:50:54.978,3742,33
2015-10-16 11:50:55.980,3526,31
2015-10-16 11:50:56.973,3331,31
2015-10-16 11:50:57.970,3528,34
2015-10-16 11:50:58.968,4091,32
2015-10-16 11:51:09.982,3446,33
2015-10-16 11:51:10.980,3814,33
2015-10-16 11:51:11.995,3408,34
2015-10-16 11:51:12.983,4129,32
2015-10-16 11:51:13.989,3348,32
2015-10-16 11:51:14.979,3983,32
2015-10-16 11:51:15.984,3430,33
2015-10-16 11:51:16.987,2978,32
2015-10-16 11:51:17.982,4395,32
2015-10-16 11:51:18.990,3737,32
2015-10-16 11:51:19.983,4395,32
2015-10-16 11:51:21.006,3170,32
2015-10-16 11:51:21.989,3448,32
2015-10-16 11:51:22.986,3099,32
2015-10-16 11:51:23.982,3486,33
2015-10-16 11:51:24.995,3414,34
2015-10-16 11:51:26.006,3096,33
2015-10-16 11:51:26.988,2831,31
2015-10-16 11:51:27.988,3606,31
2015-10-16 11:51:29.015,3382,33
2015-10-16 11:52:53.557,380,33
2015-10-16 11:52:54.579,351,32
2015-10-16 11:52:55.557,410,33
2015-10-16 11:52:56.563,425,33
2015-10-16 11:52:57.557,429,32
2015-10-16 11:52:58.560,391,32
2015-10-16 11:52:59.558,375,34
2015-10-16 11:53:00.564,375,33
2015-10-16 11:53:01.561,359,33
2015-10-16 11:53:02.570,384,32
2015-10-16 11:53:03.559,379,32
2015-10-16 11:53:04.559,453,33
2015-10-16 11:53:05.560,387,33
2015-10-16 11:53:06.562,355,33
2015-10-16 11:53:07.566,403,34
2015-10-16 11:53:08.579,431,33
2015-10-16 11:53:09.570,380,33
2015-10-16 11:53:10.575,410,34
2015-10-16 11:53:11.571,438,34
2015-10-16 11:53:12.564,321,32
2015-10-16 11:54:53.702,1130,33
2015-10-16 11:54:54.746,1622,33
2015-10-16 11:54:55.711,1548,34
2015-10-16 11:54:56.725,1206,33
2015-10-16 11:54:57.720,2286,31
2015-10-16 11:54:58.711,1437,32
2015-10-16 11:54:59.709,2172,32
2015-10-16 11:55:00.725,2152,34
2015-10-16 11:55:01.705,2002,31
2015-10-16 11:55:02.706,1466,33
2015-10-16 11:55:03.706,1697,32
2015-10-16 11:55:04.714,1977,33
2015-10-16 11:55:05.709,1628,32
2015-10-16 11:55:06.717,1985,32
2015-10-16 11:55:07.725,1673,33
2015-10-16 11:55:08.709,1171,31
2015-10-16 11:55:09.736,1787,34
2015-10-16 11:55:10.725,2523,31
2015-10-16 11:55:11.714,1688,33
2015-10-16 11:55:12.713,2355,32
2015-10-16 11:56:26.209,1934,33
2015-10-16 11:56:27.269,1622,38
2015-10-16 11:56:28.149,1128,27
2015-10-16 11:56:29.159,1327,33
2015-10-16 11:56:30.150,1366,33
2015-10-16 11:56:31.151,1402,33
2015-10-16 11:56:32.157,1884,34
2015-10-16 11:56:33.156,1497,34
2015-10-16 11:56:34.189,1464,33
2015-10-16 11:56:35.252,1803,33
2015-10-16 11:56:36.155,1726,33
2015-10-16 11:56:37.154,1663,34
2015-10-16 11:56:38.158,1468,33
2015-10-16 11:56:39.155,1250,33
2015-10-16 11:56:40.158,1707,33
2015-10-16 11:56:41.164,1464,34
2015-10-16 11:56:42.163,1733,31
2015-10-16 11:56:43.172,1633,33
2015-10-16 11:56:44.183,1678,33
2015-10-16 11:56:45.159,1327,32
2015-10-16 11:57:10.252,862,34
2015-10-16 11:57:11.247,1356,31
2015-10-16 11:57:12.257,1970,33
2015-10-16 11:57:13.264,2024,31
2015-10-16 11:57:14.265,2183,32
2015-10-16 11:57:15.264,1577,33
2015-10-16 11:57:16.256,1168,34
2015-10-16 11:57:17.250,1783,30
2015-10-16 11:57:18.257,1874,32
2015-10-16 11:57:19.256,1811,32
2015-10-16 11:57:20.282,2224,33
2015-10-16 11:57:21.253,1480,32
2015-10-16 11:57:22.252,1480,32
2015-10-16 11:57:23.274,1983,33
2015-10-16 11:57:24.253,2129,31
2015-10-16 11:57:25.252,1924,32
2015-10-16 11:57:26.261,1186,33
2015-10-16 11:57:27.254,1463,32
2015-10-16 11:57:28.260,1705,34
2015-10-16 11:57:29.259,1580,32
2015-10-16 11:58:29.984,46,34
2015-10-16 11:58:30.978,89,32
2015-10-16 11:58:31.994,88,32
2015-10-16 11:58:32.985,37,34
2015-10-16 11:58:33.985,55,33
2015-10-16 11:58:34.996,46,34
2015-10-16 11:58:35.982,66,32
2015-10-16 11:58:36.981,81,34
2015-10-16 11:58:38.036,37,34
2015-10-16 11:58:38.984,71,30
2015-10-16 11:58:40.004,56,33
2015-10-16 11:58:41.000,147,34
2015-10-16 11:58:41.988,175,33
2015-10-16 11:58:42.995,151,33
2015-10-16 11:58:43.986,122,32
2015-10-16 11:58:44.985,268,30
2015-10-16 11:58:45.994,170,33
2015-10-16 11:58:46.994,214,31
2015-10-16 11:58:47.998,486,32
2015-10-16 11:58:48.995,209,31
2015-10-16 11:59:10.001,165,33
2015-10-16 11:59:11.007,131,32
2015-10-16 11:59:12.019,116,32
2015-10-16 11:59:13.003,348,32
2015-10-16 11:59:14.002,169,33
2015-10-16 11:59:15.005,494,33
2015-10-16 11:59:16.005,133,32
2015-10-16 11:59:17.017,87,32
2015-10-16 11:59:18.020,57,33
2015-10-16 11:59:19.013,35,34
2015-10-16 11:59:20.009,52,32
2015-10-16 11:59:21.011,57,32
2015-10-16 11:59:22.006,168,33
2015-10-16 11:59:23.025,382,33
2015-10-16 11:59:24.008,149,32
2015-10-16 11:59:25.035,104,34
2015-10-16 11:59:26.011,116,33
2015-10-16 11:59:27.015,55,32
2015-10-16 11:59:28.009,79,33
2015-10-16 11:59:29.010,36,34
